Datetime,Status,Health,Level,Scale,Plugged,Voltage,Temperature
2017-10-10 22:30:12,Charging,Good,87,100,AC,4323,26.4
2017-10-10 22:30:05,Charging,Good,87,100,AC,4322,26.4
2017-10-10 22:30:00,Charging,Good,87,100,AC,4322,26.3
2017-10-10 22:30:00,Charging,Good,87,100,AC,4321,26.3
2017-10-10 22:29:55,Charging,Good,87,100,AC,4321,26.2
2017-10-10 22:29:54,Charging,Good,87,100,AC,4321,26.1
2017-10-10 22:29:53,Charging,Good,87,100,AC,4320,26.1
2017-10-10 22:29:51,Charging,Good,87,100,AC,4320,26.0
2017-10-10 22:29:48,Charging,Good,87,100,AC,4317,26.0
2017-10-10 22:29:48,Charging,Good,87,100,AC,4319,25.9
2017-10-10 22:29:46,Charging,Good,87,100,AC,4307,25.9
2017-10-10 22:29:46,Charging,Good,87,100,AC,4316,25.9
2017-10-10 22:29:44,Charging,Good,87,100,AC,4312,25.8
2017-10-10 22:29:43,Charging,Good,87,100,AC,4288,25.8
2017-10-10 22:29:42,Charging,Good,87,100,AC,4289,25.8
2017-10-10 22:29:40,Charging,Good,87,100,AC,4302,25.7
2017-10-10 22:29:37,Charging,Good,87,100,AC,4291,25.6
2017-10-10 22:29:35,Charging,Good,87,100,AC,4297,25.6
2017-10-10 22:29:35,Charging,Good,87,100,AC,4305,25.5
2017-10-10 22:29:33,Charging,Good,87,100,AC,4304,25.5
2017-10-10 22:29:32,Charging,Good,87,100,AC,4262,25.5
2017-10-10 22:29:29,Charging,Good,87,100,AC,4286,25.4
2017-10-10 22:29:27,Charging,Good,87,100,AC,4251,25.4
2017-10-10 22:29:27,Charging,Good,87,100,AC,4287,25.3
2017-10-10 22:29:25,Charging,Good,87,100,AC,4307,25.3
2017-10-10 22:29:24,Charging,Good,87,100,AC,4304,25.3
2017-10-10 22:29:21,Charging,Good,87,100,AC,4241,25.2
2017-10-10 22:29:19,Charging,Good,87,100,AC,4265,25.2
2017-10-10 22:29:19,Charging,Good,87,100,AC,4280,25.2
2017-10-10 22:29:18,Charging,Good,87,100,AC,4278,25.2
2017-10-10 22:29:16,Charging,Good,87,100,AC,4262,25.2
2017-10-10 22:29:14,Charging,Good,87,100,AC,4297,25.2
2017-10-10 22:29:12,Charging,Good,87,100,AC,4267,25.2
2017-10-10 22:29:09,Charging,Good,87,100,AC,4206,25.3
2017-10-10 22:29:09,Charging,Good,87,100,AC,4156,25.2
2017-10-10 22:29:08,Charging,Good,87,100,AC,4156,25.2
2017-10-10 22:29:08,Charging,Good,87,100,AC,4170,25.2
2017-10-10 22:29:08,Not Charging,Good,87,100,AC,4170,25.2
2017-10-10 22:28:37,Discharging,Good,87,100,None,4146,25.1
2017-10-10 22:28:29,Discharging,Good,87,100,None,4183,34.1
2017-10-10 22:27:21,Discharging,Good,87,100,None,4183,34.1
