Datetime,Status,Health,Level,Scale,Plugged,Voltage,Temperature
2017-10-12 01:05:27,Charging,Good,98,100,AC,4357,23.8
2017-10-12 01:04:51,Charging,Good,98,100,AC,4357,23.9
2017-10-12 01:04:39,Charging,Good,98,100,AC,4357,24.0
2017-10-12 01:04:33,Charging,Good,98,100,AC,4356,24.0
2017-10-12 01:04:27,Charging,Good,98,100,AC,4357,24.0
2017-10-12 01:04:03,Charging,Good,98,100,AC,4356,24.1
2017-10-12 01:03:45,Charging,Good,98,100,AC,4356,24.2
2017-10-12 01:03:15,Charging,Good,98,100,AC,4356,24.3
2017-10-12 01:02:57,Charging,Good,98,100,AC,4356,24.4
2017-10-12 01:02:39,Charging,Good,98,100,AC,4356,24.5
2017-10-12 01:02:33,Charging,Good,98,100,AC,4355,24.6
2017-10-12 01:02:27,Charging,Good,98,100,AC,4356,24.6
2017-10-12 01:02:21,Charging,Good,98,100,AC,4355,24.6
2017-10-12 01:02:09,Charging,Good,98,100,AC,4355,24.7
2017-10-12 01:02:03,Charging,Good,98,100,AC,4356,24.7
2017-10-12 01:01:39,Charging,Good,98,100,AC,4355,24.8
2017-10-12 01:01:21,Charging,Good,98,100,AC,4355,24.9
2017-10-12 01:01:09,Charging,Good,98,100,AC,4355,25.0
2017-10-12 01:00:51,Charging,Good,98,100,AC,4355,25.1
2017-10-12 01:00:45,Charging,Good,98,100,AC,4355,25.2
2017-10-12 01:00:39,Charging,Good,98,100,AC,4354,25.2
2017-10-12 01:00:33,Charging,Good,98,100,AC,4355,25.3
2017-10-12 01:00:27,Charging,Good,98,100,AC,4354,25.3
2017-10-12 01:00:15,Charging,Good,98,100,AC,4354,25.4
2017-10-12 01:00:09,Charging,Good,98,100,AC,4355,25.4
2017-10-12 00:59:57,Charging,Good,98,100,AC,4354,25.5
2017-10-12 00:59:39,Charging,Good,98,100,AC,4354,25.6
2017-10-12 00:59:27,Charging,Good,98,100,AC,4354,25.7
2017-10-12 00:59:15,Charging,Good,98,100,AC,4354,25.8
2017-10-12 00:59:03,Charging,Good,98,100,AC,4354,25.9
2017-10-12 00:58:51,Charging,Good,98,100,AC,4354,26.0
2017-10-12 00:58:39,Charging,Good,98,100,AC,4354,26.1
2017-10-12 00:58:37,Charging,Good,97,100,AC,4354,26.2
2017-10-12 00:58:33,Charging,Good,97,100,AC,4353,26.2
2017-10-12 00:58:27,Charging,Good,97,100,AC,4353,26.3
2017-10-12 00:58:21,Charging,Good,97,100,AC,4354,26.3
2017-10-12 00:58:15,Charging,Good,97,100,AC,4354,26.4
2017-10-12 00:58:03,Charging,Good,97,100,AC,4353,26.4
2017-10-12 00:57:57,Charging,Good,97,100,AC,4354,26.5
2017-10-12 00:57:45,Charging,Good,97,100,AC,4353,26.6
2017-10-12 00:57:33,Charging,Good,97,100,AC,4353,26.7
2017-10-12 00:57:27,Charging,Good,97,100,AC,4353,26.8
2017-10-12 00:57:15,Charging,Good,97,100,AC,4353,26.9
2017-10-12 00:57:09,Charging,Good,97,100,AC,4353,27.0
2017-10-12 00:57:03,Charging,Good,97,100,AC,4353,27.1
2017-10-12 00:56:51,Charging,Good,97,100,AC,4353,27.2
2017-10-12 00:56:45,Charging,Good,97,100,AC,4353,27.3
2017-10-12 00:56:39,Charging,Good,97,100,AC,4353,27.4
2017-10-12 00:56:33,Charging,Good,97,100,AC,4353,27.5
2017-10-12 00:56:27,Charging,Good,97,100,AC,4353,27.6
2017-10-12 00:56:21,Charging,Good,97,100,AC,4352,27.7
2017-10-12 00:56:15,Charging,Good,97,100,AC,4353,27.7
2017-10-12 00:56:09,Charging,Good,97,100,AC,4352,27.8
2017-10-12 00:56:03,Charging,Good,97,100,AC,4352,27.9
2017-10-12 00:55:57,Charging,Good,97,100,AC,4352,28.0
2017-10-12 00:55:51,Charging,Good,97,100,AC,4352,28.1
2017-10-12 00:55:45,Charging,Good,97,100,AC,4352,28.2
2017-10-12 00:55:39,Charging,Good,97,100,AC,4352,28.3
2017-10-12 00:55:33,Charging,Good,97,100,AC,4352,28.4
2017-10-12 00:55:27,Charging,Good,97,100,AC,4352,28.5
2017-10-12 00:55:21,Charging,Good,97,100,AC,4352,28.6
2017-10-12 00:55:15,Charging,Good,97,100,AC,4352,28.8
2017-10-12 00:55:09,Charging,Good,97,100,AC,4352,28.9
2017-10-12 00:55:03,Charging,Good,97,100,AC,4352,29.1
2017-10-12 00:54:57,Charging,Good,97,100,AC,4351,29.2
2017-10-12 00:54:51,Charging,Good,97,100,AC,4351,29.3
2017-10-12 00:54:45,Charging,Good,97,100,AC,4352,29.5
2017-10-12 00:54:39,Charging,Good,97,100,AC,4352,29.6
2017-10-12 00:54:33,Charging,Good,97,100,AC,4352,29.8
2017-10-12 00:54:27,Charging,Good,97,100,AC,4351,29.9
2017-10-12 00:54:21,Charging,Good,97,100,AC,4351,30.1
2017-10-12 00:54:15,Charging,Good,97,100,AC,4351,30.2
2017-10-12 00:54:09,Charging,Good,97,100,AC,4351,30.4
2017-10-12 00:54:03,Charging,Good,97,100,AC,4352,30.5
2017-10-12 00:53:57,Charging,Good,97,100,AC,4351,30.6
2017-10-12 00:53:51,Charging,Good,97,100,AC,4352,30.7
2017-10-12 00:53:45,Charging,Good,97,100,AC,4352,30.6
2017-10-12 00:53:39,Charging,Good,97,100,AC,4351,30.6
2017-10-12 00:53:33,Charging,Good,97,100,AC,4352,30.5
2017-10-12 00:53:21,Charging,Good,96,100,AC,4352,30.5
2017-10-12 00:53:15,Charging,Good,96,100,AC,4352,30.4
2017-10-12 00:53:10,Charging,Good,96,100,AC,4352,30.3
2017-10-12 00:53:05,Charging,Good,96,100,AC,4350,30.3
2017-10-12 00:53:03,Charging,Good,96,100,AC,4351,30.2
2017-10-12 00:52:57,Charging,Good,96,100,AC,4352,30.2
2017-10-12 00:52:51,Charging,Good,96,100,AC,4352,30.1
2017-10-12 00:52:45,Charging,Good,96,100,AC,4352,30.0
2017-10-12 00:52:39,Charging,Good,96,100,AC,4352,29.9
2017-10-12 00:52:33,Charging,Good,96,100,AC,4352,29.8
2017-10-12 00:52:27,Charging,Good,96,100,AC,4347,29.7
2017-10-12 00:52:22,Charging,Good,96,100,AC,4348,29.6
2017-10-12 00:52:15,Charging,Good,96,100,AC,4351,29.5
2017-10-12 00:52:09,Charging,Good,96,100,AC,4351,29.4
2017-10-12 00:52:03,Charging,Good,96,100,AC,4342,29.2
2017-10-12 00:51:57,Charging,Good,96,100,AC,4352,29.1
2017-10-12 00:51:51,Charging,Good,96,100,AC,4351,28.9
2017-10-12 00:51:45,Charging,Good,96,100,AC,4347,28.7
2017-10-12 00:51:39,Charging,Good,96,100,AC,4351,28.6
2017-10-12 00:51:33,Charging,Good,96,100,AC,4352,28.5
2017-10-12 00:51:27,Charging,Good,96,100,AC,4352,28.3
2017-10-12 00:51:21,Charging,Good,96,100,AC,4352,28.0
2017-10-12 00:51:15,Charging,Good,96,100,AC,4352,27.8
2017-10-12 00:51:09,Charging,Good,96,100,AC,4350,27.6
2017-10-12 00:51:03,Charging,Good,96,100,AC,4352,27.3
2017-10-12 00:50:57,Charging,Good,96,100,AC,4348,27.1
2017-10-12 00:50:51,Charging,Good,96,100,AC,4340,26.8
2017-10-12 00:50:45,Charging,Good,96,100,AC,4352,26.6
2017-10-12 00:50:39,Charging,Good,96,100,AC,4349,26.3
2017-10-12 00:50:33,Charging,Good,96,100,AC,4351,26.1
2017-10-12 00:50:27,Charging,Good,96,100,AC,4353,25.8
2017-10-12 00:50:21,Charging,Good,96,100,AC,4352,25.6
2017-10-12 00:50:18,Charging,Good,96,100,AC,4345,25.4
2017-10-12 00:50:15,Charging,Good,96,100,AC,4337,25.4
2017-10-12 00:50:09,Charging,Good,96,100,AC,4353,25.1
2017-10-12 00:50:03,Charging,Good,96,100,AC,4343,24.8
2017-10-12 00:49:57,Charging,Good,96,100,AC,4352,24.6
2017-10-12 00:49:51,Charging,Good,96,100,AC,4346,24.3
2017-10-12 00:49:45,Charging,Good,96,100,AC,4350,24.1
2017-10-12 00:49:39,Charging,Good,96,100,AC,4353,23.8
2017-10-12 00:49:33,Charging,Good,96,100,AC,4352,23.6
2017-10-12 00:49:27,Charging,Good,96,100,AC,4353,23.4
2017-10-12 00:49:21,Charging,Good,96,100,AC,4353,23.1
2017-10-12 00:49:15,Charging,Good,96,100,AC,4353,22.9
2017-10-12 00:48:57,Charging,Good,96,100,AC,4352,22.8
2017-10-12 00:48:45,Charging,Good,96,100,AC,4351,22.8
2017-10-12 00:48:39,Charging,Good,96,100,AC,4352,22.8
2017-10-12 00:48:27,Charging,Good,96,100,AC,4351,22.8
2017-10-12 00:48:21,Charging,Good,95,100,AC,4352,22.8
2017-10-12 00:47:32,Charging,Good,95,100,AC,4351,22.8
2017-10-12 00:46:51,Charging,Good,95,100,AC,4351,22.9
2017-10-12 00:46:39,Charging,Good,95,100,AC,4350,22.9
2017-10-12 00:46:27,Charging,Good,95,100,AC,4351,22.9
2017-10-12 00:46:21,Charging,Good,95,100,AC,4350,22.9
2017-10-12 00:45:09,Charging,Good,95,100,AC,4350,23.0
2017-10-12 00:44:27,Charging,Good,95,100,AC,4350,23.1
2017-10-12 00:44:21,Charging,Good,95,100,AC,4350,23.2
2017-10-12 00:44:15,Charging,Good,95,100,AC,4349,23.2
2017-10-12 00:44:09,Charging,Good,95,100,AC,4350,23.2
2017-10-12 00:44:03,Charging,Good,95,100,AC,4349,23.2
2017-10-12 00:43:57,Charging,Good,94,100,AC,4350,23.2
2017-10-12 00:43:45,Charging,Good,94,100,AC,4349,23.2
2017-10-12 00:43:27,Charging,Good,94,100,AC,4349,23.1
2017-10-12 00:43:21,Charging,Good,94,100,AC,4349,23.0
2017-10-12 00:43:15,Charging,Good,94,100,AC,4348,23.0
2017-10-12 00:43:03,Charging,Good,94,100,AC,4349,23.0
2017-10-12 00:42:57,Charging,Good,94,100,AC,4348,23.0
2017-10-12 00:42:45,Charging,Good,94,100,AC,4349,23.0
2017-10-12 00:42:39,Charging,Good,94,100,AC,4348,23.0
2017-10-12 00:41:51,Charging,Good,94,100,AC,4348,23.1
2017-10-12 00:41:27,Charging,Good,94,100,AC,4348,23.2
2017-10-12 00:41:09,Charging,Good,94,100,AC,4347,23.2
2017-10-12 00:40:33,Charging,Good,94,100,AC,4347,23.3
2017-10-12 00:40:09,Charging,Good,94,100,AC,4347,23.4
2017-10-12 00:39:57,Charging,Good,93,100,AC,4347,23.4
2017-10-12 00:39:39,Charging,Good,93,100,AC,4346,23.4
2017-10-12 00:39:09,Charging,Good,93,100,AC,4346,23.5
2017-10-12 00:38:57,Charging,Good,93,100,AC,4346,23.6
2017-10-12 00:38:51,Charging,Good,93,100,AC,4345,23.6
2017-10-12 00:38:45,Charging,Good,93,100,AC,4346,23.6
2017-10-12 00:37:21,Charging,Good,93,100,AC,4345,23.6
2017-10-12 00:37:15,Charging,Good,93,100,AC,4345,23.7
2017-10-12 00:37:09,Charging,Good,93,100,AC,4344,23.7
2017-10-12 00:37:03,Charging,Good,93,100,AC,4345,23.7
2017-10-12 00:36:51,Charging,Good,93,100,AC,4344,23.7
2017-10-12 00:36:39,Charging,Good,92,100,AC,4344,23.7
2017-10-12 00:36:27,Charging,Good,92,100,AC,4344,23.8
2017-10-12 00:35:39,Charging,Good,92,100,AC,4343,23.8
2017-10-12 00:35:09,Charging,Good,92,100,AC,4343,23.9
2017-10-12 00:35:03,Charging,Good,92,100,AC,4342,23.9
2017-10-12 00:34:33,Charging,Good,92,100,AC,4342,24.0
2017-10-12 00:33:57,Charging,Good,92,100,AC,4342,24.1
2017-10-12 00:33:51,Charging,Good,92,100,AC,4341,24.2
2017-10-12 00:33:21,Charging,Good,91,100,AC,4341,24.2
2017-10-12 00:33:09,Charging,Good,91,100,AC,4340,24.2
2017-10-12 00:33:03,Charging,Good,91,100,AC,4341,24.3
2017-10-12 00:32:39,Charging,Good,91,100,AC,4340,24.3
2017-10-12 00:32:21,Charging,Good,91,100,AC,4340,24.4
2017-10-12 00:32:15,Charging,Good,91,100,AC,4339,24.4
2017-10-12 00:32:09,Charging,Good,91,100,AC,4340,24.4
2017-10-12 00:32:03,Charging,Good,91,100,AC,4339,24.4
2017-10-12 00:31:27,Charging,Good,91,100,AC,4339,24.5
2017-10-12 00:31:15,Charging,Good,91,100,AC,4339,24.6
2017-10-12 00:30:57,Charging,Good,90,100,AC,4338,24.6
2017-10-12 00:30:45,Charging,Good,90,100,AC,4338,24.7
2017-10-12 00:30:27,Charging,Good,90,100,AC,4337,24.7
2017-10-12 00:29:51,Charging,Good,90,100,AC,4337,24.8
2017-10-12 00:29:45,Charging,Good,90,100,AC,4336,24.8
2017-10-12 00:29:39,Charging,Good,90,100,AC,4336,24.9
2017-10-12 00:29:09,Charging,Good,90,100,AC,4336,24.8
2017-10-12 00:28:57,Charging,Good,90,100,AC,4336,24.9
2017-10-12 00:28:51,Charging,Good,90,100,AC,4335,24.9
2017-10-12 00:28:39,Charging,Good,89,100,AC,4335,24.9
2017-10-12 00:28:11,Charging,Good,89,100,AC,4335,25.0
2017-10-12 00:28:09,Charging,Good,89,100,AC,4334,25.0
2017-10-12 00:28:03,Charging,Good,89,100,AC,4335,25.0
2017-10-12 00:27:45,Charging,Good,89,100,AC,4334,25.1
2017-10-12 00:27:27,Charging,Good,89,100,AC,4333,25.1
2017-10-12 00:27:03,Charging,Good,89,100,AC,4333,25.2
2017-10-12 00:26:51,Charging,Good,89,100,AC,4333,25.3
2017-10-12 00:26:45,Charging,Good,89,100,AC,4332,25.3
2017-10-12 00:26:39,Charging,Good,88,100,AC,4332,25.3
2017-10-12 00:26:27,Charging,Good,88,100,AC,4332,25.4
2017-10-12 00:26:09,Charging,Good,88,100,AC,4331,25.4
2017-10-12 00:25:45,Charging,Good,88,100,AC,4331,25.5
2017-10-12 00:25:09,Charging,Good,88,100,AC,4330,25.5
2017-10-12 00:24:57,Charging,Good,88,100,AC,4330,25.6
2017-10-12 00:24:51,Charging,Good,88,100,AC,4329,25.6
2017-10-12 00:24:45,Charging,Good,88,100,AC,4327,25.6
2017-10-12 00:24:39,Charging,Good,87,100,AC,4329,25.6
2017-10-12 00:24:33,Charging,Good,87,100,AC,4328,25.6
2017-10-12 00:24:21,Charging,Good,87,100,AC,4329,25.7
2017-10-12 00:24:03,Charging,Good,87,100,AC,4328,25.7
2017-10-12 00:23:51,Charging,Good,87,100,AC,4328,25.8
2017-10-12 00:23:39,Charging,Good,87,100,AC,4327,25.8
2017-10-12 00:23:09,Charging,Good,87,100,AC,4327,25.9
2017-10-12 00:22:57,Charging,Good,87,100,AC,4326,25.9
2017-10-12 00:22:39,Charging,Good,86,100,AC,4326,26.0
2017-10-12 00:22:33,Charging,Good,86,100,AC,4325,26.0
2017-10-12 00:22:03,Charging,Good,86,100,AC,4325,26.1
2017-10-12 00:21:33,Charging,Good,86,100,AC,4324,26.2
2017-10-12 00:21:27,Charging,Good,86,100,AC,4324,26.3
2017-10-12 00:21:15,Charging,Good,86,100,AC,4323,26.3
2017-10-12 00:21:09,Charging,Good,85,100,AC,4323,26.3
2017-10-12 00:21:03,Charging,Good,85,100,AC,4322,26.3
2017-10-12 00:20:27,Charging,Good,85,100,AC,4322,26.4
2017-10-12 00:20:01,Charging,Good,85,100,AC,4321,26.5
2017-10-12 00:19:58,Charging,Good,85,100,AC,4321,26.6
2017-10-12 00:19:52,Charging,Good,85,100,AC,4320,26.6
2017-10-12 00:19:51,Charging,Good,85,100,AC,4321,26.6
2017-10-12 00:19:43,Charging,Good,85,100,AC,4320,26.6
2017-10-12 00:19:29,Charging,Good,84,100,AC,4320,26.6
2017-10-12 00:19:17,Charging,Good,84,100,AC,4319,26.6
2017-10-12 00:19:15,Charging,Good,84,100,AC,4317,26.7
2017-10-12 00:18:54,Charging,Good,84,100,AC,4319,26.7
2017-10-12 00:18:48,Charging,Good,84,100,AC,4318,26.7
2017-10-12 00:18:45,Charging,Good,84,100,AC,4319,26.7
2017-10-12 00:18:36,Charging,Good,84,100,AC,4318,26.7
2017-10-12 00:18:21,Charging,Good,84,100,AC,4318,26.8
2017-10-12 00:18:15,Charging,Good,84,100,AC,4317,26.8
2017-10-12 00:18:13,Charging,Good,83,100,AC,4318,26.8
2017-10-12 00:18:09,Charging,Good,83,100,AC,4317,26.8
2017-10-12 00:18:07,Charging,Good,83,100,AC,4315,26.8
2017-10-12 00:17:55,Charging,Good,83,100,AC,4317,26.8
2017-10-12 00:17:37,Charging,Good,83,100,AC,4317,26.9
2017-10-12 00:17:29,Charging,Good,83,100,AC,4317,27.0
2017-10-12 00:17:26,Charging,Good,83,100,AC,4317,27.1
2017-10-12 00:17:21,Charging,Good,83,100,AC,4318,27.1
2017-10-12 00:17:17,Charging,Good,83,100,AC,4318,27.2
2017-10-12 00:17:14,Charging,Good,83,100,AC,4318,27.3
2017-10-12 00:17:11,Charging,Good,83,100,AC,4319,27.3
2017-10-12 00:17:09,Charging,Good,83,100,AC,4229,27.3
2017-10-12 00:17:08,Charging,Good,83,100,AC,4231,27.3
2017-10-12 00:17:07,Not Charging,Good,83,100,AC,4231,27.3
2017-10-12 00:17:07,Discharging,Good,83,100,AC,4374,27.3
2017-10-12 00:16:57,Charging,Good,83,100,AC,4370,27.4
2017-10-12 00:16:51,Charging,Good,82,100,AC,4369,27.4
2017-10-12 00:16:39,Charging,Good,82,100,AC,4367,27.4
2017-10-12 00:16:33,Charging,Good,82,100,AC,4366,27.4
2017-10-12 00:16:27,Charging,Good,82,100,AC,4365,27.4
2017-10-12 00:16:21,Charging,Good,82,100,AC,4363,27.4
2017-10-12 00:16:15,Charging,Good,82,100,AC,4356,27.4
2017-10-12 00:16:03,Charging,Good,82,100,AC,4354,27.5
2017-10-12 00:15:57,Charging,Good,81,100,AC,4357,27.5
2017-10-12 00:15:51,Charging,Good,81,100,AC,4352,27.5
2017-10-12 00:15:44,Charging,Good,81,100,AC,4355,27.6
2017-10-12 00:15:32,Charging,Good,81,100,AC,4354,27.6
2017-10-12 00:15:26,Charging,Good,81,100,AC,4353,27.6
2017-10-12 00:15:20,Charging,Good,81,100,AC,4352,27.6
2017-10-12 00:15:14,Charging,Good,81,100,AC,4347,27.6
2017-10-12 00:15:08,Charging,Good,81,100,AC,4343,27.7
2017-10-12 00:15:02,Charging,Good,80,100,AC,4342,27.7
2017-10-12 00:14:56,Charging,Good,80,100,AC,4345,27.7
2017-10-12 00:14:44,Charging,Good,80,100,AC,4344,27.7
2017-10-12 00:14:38,Charging,Good,80,100,AC,4342,27.8
2017-10-12 00:14:32,Charging,Good,80,100,AC,4341,27.8
2017-10-12 00:14:20,Charging,Good,80,100,AC,4339,27.8
2017-10-12 00:14:14,Charging,Good,80,100,AC,4331,27.8
2017-10-12 00:14:08,Charging,Good,80,100,AC,4334,27.9
2017-10-12 00:14:02,Charging,Good,79,100,AC,4333,27.9
2017-10-12 00:13:56,Charging,Good,79,100,AC,4332,27.9
2017-10-12 00:13:50,Charging,Good,79,100,AC,4331,27.9
2017-10-12 00:13:38,Charging,Good,79,100,AC,4330,28.0
2017-10-12 00:13:32,Charging,Good,79,100,AC,4328,28.0
2017-10-12 00:13:25,Charging,Good,79,100,AC,4327,28.0
2017-10-12 00:13:19,Charging,Good,79,100,AC,4323,28.0
2017-10-12 00:13:13,Charging,Good,79,100,AC,4313,28.0
2017-10-12 00:13:07,Charging,Good,78,100,AC,4322,28.0
2017-10-12 00:13:01,Charging,Good,78,100,AC,4321,28.1
2017-10-12 00:12:49,Charging,Good,78,100,AC,4319,28.1
2017-10-12 00:12:43,Charging,Good,78,100,AC,4317,28.1
2017-10-12 00:12:37,Charging,Good,78,100,AC,4317,28.2
2017-10-12 00:12:31,Charging,Good,78,100,AC,4312,28.2
2017-10-12 00:12:25,Charging,Good,78,100,AC,4316,28.2
2017-10-12 00:12:19,Charging,Good,78,100,AC,4311,28.2
2017-10-12 00:12:13,Charging,Good,77,100,AC,4307,28.3
2017-10-12 00:12:07,Charging,Good,77,100,AC,4310,28.3
2017-10-12 00:12:01,Charging,Good,77,100,AC,4308,28.3
2017-10-12 00:11:55,Charging,Good,77,100,AC,4306,28.3
2017-10-12 00:11:49,Charging,Good,77,100,AC,4303,28.4
2017-10-12 00:11:43,Charging,Good,77,100,AC,4306,28.4
2017-10-12 00:11:37,Charging,Good,77,100,AC,4305,28.4
2017-10-12 00:11:31,Charging,Good,77,100,AC,4304,28.5
2017-10-12 00:11:19,Charging,Good,77,100,AC,4302,28.5
2017-10-12 00:11:07,Charging,Good,76,100,AC,4300,28.5
2017-10-12 00:11:00,Charging,Good,76,100,AC,4297,28.5
2017-10-12 00:10:54,Charging,Good,76,100,AC,4291,28.6
2017-10-12 00:10:36,Charging,Good,76,100,AC,4293,28.6
2017-10-12 00:10:30,Charging,Good,76,100,AC,4292,28.7
2017-10-12 00:10:24,Charging,Good,76,100,AC,4285,28.7
2017-10-12 00:10:18,Charging,Good,75,100,AC,4287,28.7
2017-10-12 00:10:06,Charging,Good,75,100,AC,4285,28.8
2017-10-12 00:10:00,Charging,Good,75,100,AC,4283,28.8
2017-10-12 00:09:54,Charging,Good,75,100,AC,4282,28.8
2017-10-12 00:09:48,Charging,Good,75,100,AC,4279,28.9
2017-10-12 00:09:42,Charging,Good,75,100,AC,4281,28.9
2017-10-12 00:09:36,Charging,Good,75,100,AC,4278,29.0
2017-10-12 00:09:30,Charging,Good,75,100,AC,4277,29.0
2017-10-12 00:09:24,Charging,Good,74,100,AC,4276,29.0
2017-10-12 00:09:18,Charging,Good,74,100,AC,4275,29.1
2017-10-12 00:09:12,Charging,Good,74,100,AC,4274,29.1
2017-10-12 00:09:06,Charging,Good,74,100,AC,4273,29.1
2017-10-12 00:09:00,Charging,Good,74,100,AC,4273,29.2
2017-10-12 00:08:54,Charging,Good,74,100,AC,4272,29.2
2017-10-12 00:08:48,Charging,Good,74,100,AC,4271,29.2
2017-10-12 00:08:42,Charging,Good,74,100,AC,4270,29.3
2017-10-12 00:08:35,Charging,Good,74,100,AC,4269,29.3
2017-10-12 00:08:29,Charging,Good,74,100,AC,4268,29.3
2017-10-12 00:08:23,Charging,Good,73,100,AC,4264,29.4
2017-10-12 00:08:17,Charging,Good,73,100,AC,4263,29.4
2017-10-12 00:08:11,Charging,Good,73,100,AC,4262,29.4
2017-10-12 00:08:05,Charging,Good,73,100,AC,4242,29.4
2017-10-12 00:07:53,Charging,Good,73,100,AC,4260,29.5
2017-10-12 00:07:47,Charging,Good,73,100,AC,4264,29.6
2017-10-12 00:07:35,Charging,Good,73,100,AC,4262,29.6
2017-10-12 00:07:29,Charging,Good,72,100,AC,4262,29.7
2017-10-12 00:07:23,Charging,Good,72,100,AC,4260,29.7
2017-10-12 00:07:17,Charging,Good,72,100,AC,4259,29.8
2017-10-12 00:07:11,Charging,Good,72,100,AC,4258,29.8
2017-10-12 00:06:53,Charging,Good,72,100,AC,4257,29.9
2017-10-12 00:06:47,Charging,Good,72,100,AC,4256,30.0
2017-10-12 00:06:41,Charging,Good,72,100,AC,4256,30.1
2017-10-12 00:06:35,Charging,Good,71,100,AC,4255,30.1
2017-10-12 00:06:29,Charging,Good,71,100,AC,4255,30.2
2017-10-12 00:06:23,Charging,Good,71,100,AC,4255,30.3
2017-10-12 00:06:16,Charging,Good,71,100,AC,4254,30.4
2017-10-12 00:06:10,Charging,Good,71,100,AC,4255,30.5
2017-10-12 00:06:04,Charging,Good,71,100,AC,4251,30.6
2017-10-12 00:05:58,Charging,Good,71,100,AC,4254,30.8
2017-10-12 00:05:52,Charging,Good,71,100,AC,4259,31.0
2017-10-12 00:05:46,Charging,Good,71,100,AC,4265,31.1
2017-10-12 00:05:40,Charging,Good,70,100,AC,4320,31.2
2017-10-12 00:05:34,Charging,Good,70,100,AC,4316,31.2
2017-10-12 00:05:28,Charging,Good,70,100,AC,4319,31.2
2017-10-12 00:05:22,Charging,Good,70,100,AC,4318,31.2
2017-10-12 00:05:16,Charging,Good,70,100,AC,4315,31.2
2017-10-12 00:05:10,Charging,Good,70,100,AC,4312,31.3
2017-10-12 00:05:04,Charging,Good,69,100,AC,4311,31.3
2017-10-12 00:04:58,Charging,Good,69,100,AC,4308,31.3
2017-10-12 00:04:52,Charging,Good,69,100,AC,4309,31.3
2017-10-12 00:04:46,Charging,Good,69,100,AC,4307,31.3
2017-10-12 00:04:40,Charging,Good,69,100,AC,4306,31.3
2017-10-12 00:04:34,Charging,Good,69,100,AC,4305,31.3
2017-10-12 00:04:28,Charging,Good,68,100,AC,4304,31.4
2017-10-12 00:04:22,Charging,Good,68,100,AC,4299,31.4
2017-10-12 00:04:16,Charging,Good,68,100,AC,4298,31.4
2017-10-12 00:04:10,Charging,Good,68,100,AC,4297,31.4
2017-10-12 00:03:58,Charging,Good,68,100,AC,4295,31.4
2017-10-12 00:03:51,Charging,Good,67,100,AC,4293,31.4
2017-10-12 00:03:45,Charging,Good,67,100,AC,4292,31.5
2017-10-12 00:03:39,Charging,Good,67,100,AC,4288,31.5
2017-10-12 00:03:27,Charging,Good,67,100,AC,4286,31.5
2017-10-12 00:03:21,Charging,Good,67,100,AC,4285,31.5
2017-10-12 00:03:09,Charging,Good,66,100,AC,4283,31.5
2017-10-12 00:03:04,Charging,Good,66,100,AC,4282,31.5
2017-10-12 00:02:57,Charging,Good,66,100,AC,4280,31.6
2017-10-12 00:02:51,Charging,Good,66,100,AC,4276,31.6
2017-10-12 00:02:45,Charging,Good,66,100,AC,4275,31.6
2017-10-12 00:02:39,Charging,Good,66,100,AC,4274,31.6
2017-10-12 00:02:33,Charging,Good,65,100,AC,4273,31.6
2017-10-12 00:02:27,Charging,Good,65,100,AC,4270,31.6
2017-10-12 00:02:21,Charging,Good,65,100,AC,4269,31.6
2017-10-12 00:02:15,Charging,Good,65,100,AC,4268,31.6
2017-10-12 00:02:09,Charging,Good,65,100,AC,4268,31.7
2017-10-12 00:02:03,Charging,Good,65,100,AC,4264,31.7
2017-10-12 00:01:57,Charging,Good,64,100,AC,4263,31.7
2017-10-12 00:01:51,Charging,Good,64,100,AC,4262,31.7
2017-10-12 00:01:45,Charging,Good,64,100,AC,4259,31.7
2017-10-12 00:01:39,Charging,Good,64,100,AC,4261,31.7
2017-10-12 00:01:33,Charging,Good,64,100,AC,4259,31.8
2017-10-12 00:01:27,Charging,Good,64,100,AC,4257,31.8
2017-10-12 00:01:08,Charging,Good,63,100,AC,4256,31.8
2017-10-12 00:00:56,Charging,Good,63,100,AC,4251,31.9
2017-10-12 00:00:50,Charging,Good,63,100,AC,4249,31.9
2017-10-12 00:00:44,Charging,Good,62,100,AC,4249,31.9
2017-10-12 00:00:38,Charging,Good,62,100,AC,4248,32.0
2017-10-12 00:00:32,Charging,Good,62,100,AC,4248,32.1
2017-10-12 00:00:26,Charging,Good,62,100,AC,4246,32.1
2017-10-12 00:00:20,Charging,Good,62,100,AC,4247,32.2
2017-10-12 00:00:14,Charging,Good,62,100,AC,4243,32.3
2017-10-12 00:00:08,Charging,Good,61,100,AC,4246,32.4
2017-10-12 00:00:02,Charging,Good,61,100,AC,4239,32.5
